ID;RegioS;Perioden;GemiddeldeVerkoopprijs_1
16696;GM1708;2003JJ00;196605
16697;GM1708;2004JJ00;177561
16698;GM1708;2005JJ00;202616
16699;GM1708;2006JJ00;232841
16700;GM1708;2007JJ00;237958
16701;GM1708;2008JJ00;234379
16702;GM1708;2009JJ00;217578
16703;GM1708;2010JJ00;214947
16704;GM1708;2011JJ00;204253
16705;GM1708;2012JJ00;190951
16706;GM1708;2013JJ00;185850
16707;GM1708;2014JJ00;196261
16708;GM1708;2015JJ00;200766
16709;GM1708;2016JJ00;203799
16710;GM1708;2017JJ00;226754
16711;GM1708;2018JJ00;234505
16712;GM1708;2019JJ00;250383
16713;GM1708;2020JJ00;285838
16714;GM1708;2021JJ00;333678
16715;GM1708;2022JJ00;378215
16716;GM0971;1995JJ00;94920
16717;GM0971;1996JJ00;104845
16718;GM0971;1997JJ00;120493
16719;GM0971;1998JJ00;123195
16720;GM0971;1999JJ00;140682
16721;GM0971;2000JJ00;158836
16722;GM0971;2001JJ00;168204
16723;GM0971;2002JJ00;171909
16724;GM0971;2003JJ00;175702
16725;GM0971;2004JJ00;175944
16726;GM0971;2005JJ00;179702
16727;GM0971;2006JJ00;203307
16728;GM0971;2007JJ00;190621
16729;GM0971;2008JJ00;197235
16730;GM0971;2009JJ00;173418
16731;GM0971;2010JJ00;179492
16732;GM0971;2011JJ00;176899
16733;GM0971;2012JJ00;168614
16734;GM0971;2013JJ00;168815
16735;GM0971;2014JJ00;175535
16736;GM0971;2015JJ00;172945
16737;GM0971;2016JJ00;191205
16738;GM0971;2017JJ00;206656
16739;GM0971;2018JJ00;235462
16740;GM0971;2019JJ00;236204
16741;GM0971;2020JJ00;254755
16742;GM0971;2021JJ00;279959
16743;GM0971;2022JJ00;314906
16744;GM1904;1995JJ00;
16745;GM1904;1996JJ00;
16746;GM1904;1997JJ00;
16747;GM1904;1998JJ00;
16748;GM1904;1999JJ00;
16749;GM1904;2000JJ00;
16750;GM1904;2001JJ00;
16751;GM1904;2002JJ00;
16752;GM1904;2003JJ00;
16753;GM1904;2004JJ00;
16754;GM1904;2005JJ00;
16755;GM1904;2006JJ00;
16756;GM1904;2007JJ00;
16757;GM1904;2008JJ00;
16758;GM1904;2009JJ00;
16759;GM1904;2010JJ00;
16760;GM1904;2011JJ00;291626
16761;GM1904;2012JJ00;284148
16762;GM1904;2013JJ00;267617
16763;GM1904;2014JJ00;274119
16764;GM1904;2015JJ00;284937
16765;GM1904;2016JJ00;293234
16766;GM1904;2017JJ00;352057
16767;GM1904;2018JJ00;380666
16768;GM1904;2019JJ00;383891
16769;GM1904;2020JJ00;439309
16770;GM1904;2021JJ00;495126
16771;GM1904;2022JJ00;544616
16772;GM0973;1995JJ00;106099
16773;GM0973;1996JJ00;109729
16774;GM0973;1997JJ00;122787
16775;GM0973;1998JJ00;
16776;GM0973;1999JJ00;
16777;GM0973;2000JJ00;
16778;GM0973;2001JJ00;
16779;GM0973;2002JJ00;
16780;GM0973;2003JJ00;
16781;GM0973;2004JJ00;
16782;GM0973;2005JJ00;
16783;GM0973;2006JJ00;
16784;GM0973;2007JJ00;
16785;GM0973;2008JJ00;
16786;GM0973;2009JJ00;
16787;GM0973;2010JJ00;
16788;GM0973;2011JJ00;
16789;GM0973;2012JJ00;
16790;GM0973;2013JJ00;
16791;GM0973;2014JJ00;
16792;GM0973;2015JJ00;
16793;GM0973;2016JJ00;
16794;GM0973;2017JJ00;
16795;GM0973;2018JJ00;
16796;GM0973;2019JJ00;
16797;GM0973;2020JJ00;
16798;GM0973;2021JJ00;
16799;GM0973;2022JJ00;
16800;GM0617;1995JJ00;91968
16801;GM0617;1996JJ00;104623
16802;GM0617;1997JJ00;125942
16803;GM0617;1998JJ00;126610
16804;GM0617;1999JJ00;143172
16805;GM0617;2000JJ00;186396
16806;GM0617;2001JJ00;194783
16807;GM0617;2002JJ00;209776
16808;GM0617;2003JJ00;238128
16809;GM0617;2004JJ00;260713
16810;GM0617;2005JJ00;246945
16811;GM0617;2006JJ00;259722
16812;GM0617;2007JJ00;279642
16813;GM0617;2008JJ00;263927
16814;GM0617;2009JJ00;239627
16815;GM0617;2010JJ00;253865
16816;GM0617;2011JJ00;252072
16817;GM0617;2012JJ00;216797
16818;GM0617;2013JJ00;165423
16819;GM0617;2014JJ00;195060
16820;GM0617;2015JJ00;201279
16821;GM0617;2016JJ00;216927
16822;GM0617;2017JJ00;261215
16823;GM0617;2018JJ00;264386
16824;GM0617;2019JJ00;
16825;GM0617;2020JJ00;
16826;GM0617;2021JJ00;
16827;GM0617;2022JJ00;
16828;GM1900;1995JJ00;
16829;GM1900;1996JJ00;
16830;GM1900;1997JJ00;
16831;GM1900;1998JJ00;
16832;GM1900;1999JJ00;
16833;GM1900;2000JJ00;
16834;GM1900;2001JJ00;
16835;GM1900;2002JJ00;
16836;GM1900;2003JJ00;
16837;GM1900;2004JJ00;
16838;GM1900;2005JJ00;
16839;GM1900;2006JJ00;
16840;GM1900;2007JJ00;
16841;GM1900;2008JJ00;
16842;GM1900;2009JJ00;
16843;GM1900;2010JJ00;
16844;GM1900;2011JJ00;197220
16845;GM1900;2012JJ00;180110
16846;GM1900;2013JJ00;175247
16847;GM1900;2014JJ00;182523
16848;GM1900;2015JJ00;190035
16849;GM1900;2016JJ00;199005
16850;GM1900;2017JJ00;213070
16851;GM1900;2018JJ00;215978
16852;GM1900;2019JJ00;225650
16853;GM1900;2020JJ00;264604
16854;GM1900;2021JJ00;297003
16855;GM1900;2022JJ00;342373
16856;GM0974;1995JJ00;97845
16857;GM0974;1996JJ00;107915
16858;GM0974;1997JJ00;128449
16859;GM0974;1998JJ00;134470
16860;GM0974;1999JJ00;148586
16861;GM0974;2000JJ00;165879
16862;GM0974;2001JJ00;169665
16863;GM0974;2002JJ00;173265
16864;GM0974;2003JJ00;
16865;GM0974;2004JJ00;
16866;GM0974;2005JJ00;
16867;GM0974;2006JJ00;
16868;GM0974;2007JJ00;
16869;GM0974;2008JJ00;
16870;GM0974;2009JJ00;
16871;GM0974;2010JJ00;
16872;GM0974;2011JJ00;
16873;GM0974;2012JJ00;
16874;GM0974;2013JJ00;
16875;GM0974;2014JJ00;
16876;GM0974;2015JJ00;
16877;GM0974;2016JJ00;
16878;GM0974;2017JJ00;
16879;GM0974;2018JJ00;
16880;GM0974;2019JJ00;
16881;GM0974;2020JJ00;
16882;GM0974;2021JJ00;
16883;GM0974;2022JJ00;
16884;GM0975;1995JJ00;82590
16885;GM0975;1996JJ00;92631
16886;GM0975;1997JJ00;119632
16887;GM0975;1998JJ00;117833
16888;GM0975;1999JJ00;135074
16889;GM0975;2000JJ00;159131
16890;GM0975;2001JJ00;175770
16891;GM0975;2002JJ00;159163
16892;GM0975;2003JJ00;181814
16893;GM0975;2004JJ00;176817
16894;GM0975;2005JJ00;200148
16895;GM0975;2006JJ00;200365
16896;GM0975;2007JJ00;
16897;GM0975;2008JJ00;
16898;GM0975;2009JJ00;
16899;GM0975;2010JJ00;
16900;GM0975;2011JJ00;
16901;GM0975;2012JJ00;
16902;GM0975;2013JJ00;
16903;GM0975;2014JJ00;
16904;GM0975;2015JJ00;
16905;GM0975;2016JJ00;
16906;GM0975;2017JJ00;
16907;GM0975;2018JJ00;
16908;GM0975;2019JJ00;
16909;GM0975;2020JJ00;
16910;GM0975;2021JJ00;
16911;GM0975;2022JJ00;
16912;GM0976;1995JJ00;89997
16913;GM0976;1996JJ00;91737
16914;GM0976;1997JJ00;104299
16915;GM0976;1998JJ00;110692
16916;GM0976;1999JJ00;119655
16917;GM0976;2000JJ00;141096
16918;GM0976;2001JJ00;
16919;GM0976;2002JJ00;
16920;GM0976;2003JJ00;
16921;GM0976;2004JJ00;
16922;GM0976;2005JJ00;
16923;GM0976;2006JJ00;
16924;GM0976;2007JJ00;
16925;GM0976;2008JJ00;
16926;GM0976;2009JJ00;
16927;GM0976;2010JJ00;
16928;GM0976;2011JJ00;
16929;GM0976;2012JJ00;
16930;GM0976;2013JJ00;
16931;GM0976;2014JJ00;
16932;GM0976;2015JJ00;
16933;GM0976;2016JJ00;
16934;GM0976;2017JJ00;
16935;GM0976;2018JJ00;
16936;GM0976;2019JJ00;
16937;GM0976;2020JJ00;
16938;GM0976;2021JJ00;
16939;GM0976;2022JJ00;
16940;GM0853;1995JJ00;101083
16941;GM0853;1996JJ00;123795
16942;GM0853;1997JJ00;
16943;GM0853;1998JJ00;
16944;GM0853;1999JJ00;
16945;GM0853;2000JJ00;
16946;GM0853;2001JJ00;
16947;GM0853;2002JJ00;
16948;GM0853;2003JJ00;
16949;GM0853;2004JJ00;
16950;GM0853;2005JJ00;
16951;GM0853;2006JJ00;
16952;GM0853;2007JJ00;
16953;GM0853;2008JJ00;
16954;GM0853;2009JJ00;
16955;GM0853;2010JJ00;
16956;GM0853;2011JJ00;
16957;GM0853;2012JJ00;
16958;GM0853;2013JJ00;
16959;GM0853;2014JJ00;
16960;GM0853;2015JJ00;
16961;GM0853;2016JJ00;
16962;GM0853;2017JJ00;
16963;GM0853;2018JJ00;
16964;GM0853;2019JJ00;
16965;GM0853;2020JJ00;
16966;GM0853;2021JJ00;
16967;GM0853;2022JJ00;
16968;GM0715;1995JJ00;65432
16969;GM0715;1996JJ00;65333
16970;GM0715;1997JJ00;68833
16971;GM0715;1998JJ00;70271
16972;GM0715;1999JJ00;77006
16973;GM0715;2000JJ00;86367
16974;GM0715;2001JJ00;101285
16975;GM0715;2002JJ00;116090
16976;GM0715;2003JJ00;133708
16977;GM0715;2004JJ00;132127
16978;GM0715;2005JJ00;140948
16979;GM0715;2006JJ00;148507
16980;GM0715;2007JJ00;152099
16981;GM0715;2008JJ00;158476
16982;GM0715;2009JJ00;154543
16983;GM0715;2010JJ00;154643
16984;GM0715;2011JJ00;153149
16985;GM0715;2012JJ00;154531
16986;GM0715;2013JJ00;151138
16987;GM0715;2014JJ00;153474
16988;GM0715;2015JJ00;156869
16989;GM0715;2016JJ00;162271
16990;GM0715;2017JJ00;174793
16991;GM0715;2018JJ00;179756
16992;GM0715;2019JJ00;201581
16993;GM0715;2020JJ00;207830
16994;GM0715;2021JJ00;252263
16995;GM0715;2022JJ00;264791
16996;GM0093;1995JJ00;95116
16997;GM0093;1996JJ00;102867
16998;GM0093;1997JJ00;107822
16999;GM0093;1998JJ00;161894
17000;GM0093;1999JJ00;198174
17001;GM0093;2000JJ00;212069
17002;GM0093;2001JJ00;231753
17003;GM0093;2002JJ00;241347
17004;GM0093;2003JJ00;227480
17005;GM0093;2004JJ00;267068
17006;GM0093;2005JJ00;260923
17007;GM0093;2006JJ00;241751
17008;GM0093;2007JJ00;246707
17009;GM0093;2008JJ00;317070
17010;GM0093;2009JJ00;281415
17011;GM0093;2010JJ00;271562
17012;GM0093;2011JJ00;335390
17013;GM0093;2012JJ00;277696
17014;GM0093;2013JJ00;283710
17015;GM0093;2014JJ00;280197
17016;GM0093;2015JJ00;309811
17017;GM0093;2016JJ00;295631
17018;GM0093;2017JJ00;308242
17019;GM0093;2018JJ00;335675
17020;GM0093;2019JJ00;327548
17021;GM0093;2020JJ00;382293
17022;GM0093;2021JJ00;418149
17023;GM0093;2022JJ00;501262
17024;GM0854;1995JJ00;138392
17025;GM0854;1996JJ00;142637
17026;GM0854;1997JJ00;
17027;GM0854;1998JJ00;
17028;GM0854;1999JJ00;
17029;GM0854;2000JJ00;
17030;GM0854;2001JJ00;
17031;GM0854;2002JJ00;
17032;GM0854;2003JJ00;
17033;GM0854;2004JJ00;
17034;GM0854;2005JJ00;
17035;GM0854;2006JJ00;
17036;GM0854;2007JJ00;
17037;GM0854;2008JJ00;
17038;GM0854;2009JJ00;
17039;GM0854;2010JJ00;
17040;GM0854;2011JJ00;
17041;GM0854;2012JJ00;
17042;GM0854;2013JJ00;
17043;GM0854;2014JJ00;
17044;GM0854;2015JJ00;
17045;GM0854;2016JJ00;
17046;GM0854;2017JJ00;
17047;GM0854;2018JJ00;
17048;GM0854;2019JJ00;
17049;GM0854;2020JJ00;
17050;GM0854;2021JJ00;
17051;GM0854;2022JJ00;
17052;GM0448;1995JJ00;89570
17053;GM0448;1996JJ00;99200
17054;GM0448;1997JJ00;106312
17055;GM0448;1998JJ00;110371
17056;GM0448;1999JJ00;140783
17057;GM0448;2000JJ00;168084
17058;GM0448;2001JJ00;178762
17059;GM0448;2002JJ00;223255
17060;GM0448;2003JJ00;194736
17061;GM0448;2004JJ00;222245
17062;GM0448;2005JJ00;245269
17063;GM0448;2006JJ00;248956
17064;GM0448;2007JJ00;251249
17065;GM0448;2008JJ00;252333
17066;GM0448;2009JJ00;230807
17067;GM0448;2010JJ00;225054
17068;GM0448;2011JJ00;243250
17069;GM0448;2012JJ00;240179
17070;GM0448;2013JJ00;215176
17071;GM0448;2014JJ00;221355
17072;GM0448;2015JJ00;238937
17073;GM0448;2016JJ00;254087
17074;GM0448;2017JJ00;292311
17075;GM0448;2018JJ00;297194
17076;GM0448;2019JJ00;321732
17077;GM0448;2020JJ00;359029
17078;GM0448;2021JJ00;377342
17079;GM0448;2022JJ00;440996
17080;GM1525;1995JJ00;
17081;GM1525;1996JJ00;
17082;GM1525;1997JJ00;
17083;GM1525;1998JJ00;
17084;GM1525;1999JJ00;
17085;GM1525;2000JJ00;
17086;GM1525;2001JJ00;
17087;GM1525;2002JJ00;
17088;GM1525;2003JJ00;
17089;GM1525;2004JJ00;
17090;GM1525;2005JJ00;
17091;GM1525;2006JJ00;316574
17092;GM1525;2007JJ00;330620
17093;GM1525;2008JJ00;338366
17094;GM1525;2009JJ00;304254
17095;GM1525;2010JJ00;321625
17096;GM1525;2011JJ00;308731
17097;GM1525;2012JJ00;293942
17098;GM1525;2013JJ00;276338
17099;GM1525;2014JJ00;290804
17100;GM1525;2015JJ00;270737
17101;GM1525;2016JJ00;292124
17102;GM1525;2017JJ00;339955
17103;GM1525;2018JJ00;334411
17104;GM1525;2019JJ00;395293
17105;GM1525;2020JJ00;406240
17106;GM1525;2021JJ00;488709
17107;GM1525;2022JJ00;523546
17108;GM0716;1995JJ00;62488
17109;GM0716;1996JJ00;67009
17110;GM0716;1997JJ00;82335
17111;GM0716;1998JJ00;88501
17112;GM0716;1999JJ00;102659
17113;GM0716;2000JJ00;116704
17114;GM0716;2001JJ00;125147
17115;GM0716;2002JJ00;139709
17116;GM0716;2003JJ00;159775
17117;GM0716;2004JJ00;154818
17118;GM0716;2005JJ00;178189
17119;GM0716;2006JJ00;188628
17120;GM0716;2007JJ00;191750
17121;GM0716;2008JJ00;198848
17122;GM0716;2009JJ00;191460
17123;GM0716;2010JJ00;188206
17124;GM0716;2011JJ00;194182
17125;GM0716;2012JJ00;186582
17126;GM0716;2013JJ00;160531
17127;GM0716;2014JJ00;171622
17128;GM0716;2015JJ00;178823
17129;GM0716;2016JJ00;175067
17130;GM0716;2017JJ00;183833
17131;GM0716;2018JJ00;201442
17132;GM0716;2019JJ00;232909
17133;GM0716;2020JJ00;238255
17134;GM0716;2021JJ00;264939
17135;GM0716;2022JJ00;279252
17136;GM0977;1995JJ00;91426
17137;GM0977;1996JJ00;103519
17138;GM0977;1997JJ00;136791
17139;GM0977;1998JJ00;130634
17140;GM0977;1999JJ00;201301
17141;GM0977;2000JJ00;189015
17142;GM0977;2001JJ00;213511
17143;GM0977;2002JJ00;209673
17144;GM0977;2003JJ00;221655
17145;GM0977;2004JJ00;208685
17146;GM0977;2005JJ00;213998
17147;GM0977;2006JJ00;208404
17148;GM0977;2007JJ00;
17149;GM0977;2008JJ00;
17150;GM0977;2009JJ00;
17151;GM0977;2010JJ00;
17152;GM0977;2011JJ00;
17153;GM0977;2012JJ00;
17154;GM0977;2013JJ00;
17155;GM0977;2014JJ00;
17156;GM0977;2015JJ00;
17157;GM0977;2016JJ00;
17158;GM0977;2017JJ00;
17159;GM0977;2018JJ00;
17160;GM0977;2019JJ00;
17161;GM0977;2020JJ00;
17162;GM0977;2021JJ00;
17163;GM0977;2022JJ00;
17164;GM0281;1995JJ00;96486
17165;GM0281;1996JJ00;105117
17166;GM0281;1997JJ00;110601
17167;GM0281;1998JJ00;127517
17168;GM0281;1999JJ00;144116
17169;GM0281;2000JJ00;164548
17170;GM0281;2001JJ00;204369
17171;GM0281;2002JJ00;199581
17172;GM0281;2003JJ00;194545
17173;GM0281;2004JJ00;213795
17174;GM0281;2005JJ00;204704
17175;GM0281;2006JJ00;229840
17176;GM0281;2007JJ00;231034
17177;GM0281;2008JJ00;247479
17178;GM0281;2009JJ00;225850
17179;GM0281;2010JJ00;224422
17180;GM0281;2011JJ00;213122
17181;GM0281;2012JJ00;199027
17182;GM0281;2013JJ00;184203
17183;GM0281;2014JJ00;191289
17184;GM0281;2015JJ00;201570
17185;GM0281;2016JJ00;216920
17186;GM0281;2017JJ00;225180
17187;GM0281;2018JJ00;234232
17188;GM0281;2019JJ00;260785
17189;GM0281;2020JJ00;287184
17190;GM0281;2021JJ00;323105
17191;GM0281;2022JJ00;366982
17192;GM0855;1995JJ00;78212
17193;GM0855;1996JJ00;86934
17194;GM0855;1997JJ00;101651
17195;GM0855;1998JJ00;110136
17196;GM0855;1999JJ00;129060
17197;GM0855;2000JJ00;154308
17198;GM0855;2001JJ00;173810
17199;GM0855;2002JJ00;189294
17200;GM0855;2003JJ00;201720
17201;GM0855;2004JJ00;205973
17202;GM0855;2005JJ00;207675
17203;GM0855;2006JJ00;220140
17204;GM0855;2007JJ00;227717
17205;GM0855;2008JJ00;226023
17206;GM0855;2009JJ00;219425
17207;GM0855;2010JJ00;216804
17208;GM0855;2011JJ00;215642
17209;GM0855;2012JJ00;210354
17210;GM0855;2013JJ00;190282
17211;GM0855;2014JJ00;198216
17212;GM0855;2015JJ00;204190
17213;GM0855;2016JJ00;208106
17214;GM0855;2017JJ00;227092
17215;GM0855;2018JJ00;247997
17216;GM0855;2019JJ00;265272
17217;GM0855;2020JJ00;293733
17218;GM0855;2021JJ00;342612
17219;GM0855;2022JJ00;384896
17220;GM0183;1995JJ00;96873
17221;GM0183;1996JJ00;109861
17222;GM0183;1997JJ00;128475
17223;GM0183;1998JJ00;133994
17224;GM0183;1999JJ00;182390
17225;GM0183;2000JJ00;183785
17226;GM0183;2001JJ00;203406
17227;GM0183;2002JJ00;229100
17228;GM0183;2003JJ00;249789
17229;GM0183;2004JJ00;228985
17230;GM0183;2005JJ00;242385
17231;GM0183;2006JJ00;260789
17232;GM0183;2007JJ00;281353
17233;GM0183;2008JJ00;253736
17234;GM0183;2009JJ00;229348
17235;GM0183;2010JJ00;257871
17236;GM0183;2011JJ00;249332
17237;GM0183;2012JJ00;260798
17238;GM0183;2013JJ00;235063
17239;GM0183;2014JJ00;222842
17240;GM0183;2015JJ00;233484
17241;GM0183;2016JJ00;246299
17242;GM0183;2017JJ00;270855
17243;GM0183;2018JJ00;289730
17244;GM0183;2019JJ00;317491
17245;GM0183;2020JJ00;328689
17246;GM0183;2021JJ00;372400
17247;GM0183;2022JJ00;402986
17248;GM1700;1995JJ00;
17249;GM1700;1996JJ00;
17250;GM1700;1997JJ00;
17251;GM1700;1998JJ00;
17252;GM1700;1999JJ00;
17253;GM1700;2000JJ00;
17254;GM1700;2001JJ00;
17255;GM1700;2002JJ00;191529
17256;GM1700;2003JJ00;183397
17257;GM1700;2004JJ00;196133
17258;GM1700;2005JJ00;206476
17259;GM1700;2006JJ00;224464
17260;GM1700;2007JJ00;225192
17261;GM1700;2008JJ00;239847
17262;GM1700;2009JJ00;211473
17263;GM1700;2010JJ00;209680
17264;GM1700;2011JJ00;206908
17265;GM1700;2012JJ00;196497
17266;GM1700;2013JJ00;198645
17267;GM1700;2014JJ00;187335
17268;GM1700;2015JJ00;195482
17269;GM1700;2016JJ00;201440
17270;GM1700;2017JJ00;221020
17271;GM1700;2018JJ00;237752
17272;GM1700;2019JJ00;248957
17273;GM1700;2020JJ00;273030
17274;GM1700;2021JJ00;309662
17275;GM1700;2022JJ00;348114
17276;GM1730;1995JJ00;
17277;GM1730;1996JJ00;
17278;GM1730;1997JJ00;
17279;GM1730;1998JJ00;
17280;GM1730;1999JJ00;128198
17281;GM1730;2000JJ00;167913
17282;GM1730;2001JJ00;193475
17283;GM1730;2002JJ00;208101
17284;GM1730;2003JJ00;202837
17285;GM1730;2004JJ00;223887
17286;GM1730;2005JJ00;234087
17287;GM1730;2006JJ00;239156
17288;GM1730;2007JJ00;262361
17289;GM1730;2008JJ00;272412
17290;GM1730;2009JJ00;244327
17291;GM1730;2010JJ00;247609
17292;GM1730;2011JJ00;254612
17293;GM1730;2012JJ00;231622
17294;GM1730;2013JJ00;219146
17295;GM1730;2014JJ00;232828
17296;GM1730;2015JJ00;240252
17297;GM1730;2016JJ00;262004
17298;GM1730;2017JJ00;273808
17299;GM1730;2018JJ00;311688
17300;GM1730;2019JJ00;309779
17301;GM1730;2020JJ00;350488
17302;GM1730;2021JJ00;411599
17303;GM1730;2022JJ00;485627
17304;GM0737;1995JJ00;76261
17305;GM0737;1996JJ00;81601
17306;GM0737;1997JJ00;89775
17307;GM0737;1998JJ00;98628
17308;GM0737;1999JJ00;118858
17309;GM0737;2000JJ00;149702
17310;GM0737;2001JJ00;157481
17311;GM0737;2002JJ00;168437
17312;GM0737;2003JJ00;164360
17313;GM0737;2004JJ00;185711
17314;GM0737;2005JJ00;182127
17315;GM0737;2006JJ00;202764
17316;GM0737;2007JJ00;214797
17317;GM0737;2008JJ00;219314
17318;GM0737;2009JJ00;201948
17319;GM0737;2010JJ00;212728
17320;GM0737;2011JJ00;203716
17321;GM0737;2012JJ00;184405
17322;GM0737;2013JJ00;174452
17323;GM0737;2014JJ00;175070
17324;GM0737;2015JJ00;184378
17325;GM0737;2016JJ00;186058
17326;GM0737;2017JJ00;212124
17327;GM0737;2018JJ00;222739
17328;GM0737;2019JJ00;235601
17329;GM0737;2020JJ00;257895
17330;GM0737;2021JJ00;295332
17331;GM0737;2022JJ00;339855
17332;GM0282;1995JJ00;102024
17333;GM0282;1996JJ00;104569
17334;GM0282;1997JJ00;139376
17335;GM0282;1998JJ00;163600
17336;GM0282;1999JJ00;171446
17337;GM0282;2000JJ00;191937
17338;GM0282;2001JJ00;211027
17339;GM0282;2002JJ00;214605
17340;GM0282;2003JJ00;244735
17341;GM0282;2004JJ00;281559
17342;GM0282;2005JJ00;235647
17343;GM0282;2006JJ00;296621
17344;GM0282;2007JJ00;260223
17345;GM0282;2008JJ00;284212
17346;GM0282;2009JJ00;276629
17347;GM0282;2010JJ00;272298
17348;GM0282;2011JJ00;286634
17349;GM0282;2012JJ00;244974
17350;GM0282;2013JJ00;257971
17351;GM0282;2014JJ00;202141
17352;GM0282;2015JJ00;
17353;GM0282;2016JJ00;
17354;GM0282;2017JJ00;
17355;GM0282;2018JJ00;
17356;GM0282;2019JJ00;
17357;GM0282;2020JJ00;
17358;GM0282;2021JJ00;
17359;GM0282;2022JJ00;
17360;GM0856;1995JJ00;89351
17361;GM0856;1996JJ00;103300
17362;GM0856;1997JJ00;113644
17363;GM0856;1998JJ00;114997
17364;GM0856;1999JJ00;141512
17365;GM0856;2000JJ00;191896
17366;GM0856;2001JJ00;214290
17367;GM0856;2002JJ00;228224
17368;GM0856;2003JJ00;244475
17369;GM0856;2004JJ00;237442
17370;GM0856;2005JJ00;246493
17371;GM0856;2006JJ00;264272
17372;GM0856;2007JJ00;283337
17373;GM0856;2008JJ00;277233
17374;GM0856;2009JJ00;260775
17375;GM0856;2010JJ00;258328
17376;GM0856;2011JJ00;245325
17377;GM0856;2012JJ00;253211
17378;GM0856;2013JJ00;232999
17379;GM0856;2014JJ00;237081
17380;GM0856;2015JJ00;227743
17381;GM0856;2016JJ00;241112
17382;GM0856;2017JJ00;266731
17383;GM0856;2018JJ00;279099
17384;GM0856;2019JJ00;304260
17385;GM0856;2020JJ00;327042
17386;GM0856;2021JJ00;372898
17387;GM0856;2022JJ00;
17388;GM0857;1995JJ00;135393
17389;GM0857;1996JJ00;130388
17390;GM0857;1997JJ00;
17391;GM0857;1998JJ00;
17392;GM0857;1999JJ00;
17393;GM0857;2000JJ00;
17394;GM0857;2001JJ00;
17395;GM0857;2002JJ00;
17396;GM0857;2003JJ00;
17397;GM0857;2004JJ00;
17398;GM0857;2005JJ00;
17399;GM0857;2006JJ00;
17400;GM0857;2007JJ00;
17401;GM0857;2008JJ00;
17402;GM0857;2009JJ00;
17403;GM0857;2010JJ00;
17404;GM0857;2011JJ00;
17405;GM0857;2012JJ00;
17406;GM0857;2013JJ00;
17407;GM0857;2014JJ00;
17408;GM0857;2015JJ00;
17409;GM0857;2016JJ00;
17410;GM0857;2017JJ00;
17411;GM0857;2018JJ00;
17412;GM0857;2019JJ00;
17413;GM0857;2020JJ00;
17414;GM0857;2021JJ00;
17415;GM0857;2022JJ00;
17416;GM0450;1995JJ00;104100
17417;GM0450;1996JJ00;109845
17418;GM0450;1997JJ00;132850
17419;GM0450;1998JJ00;137796
17420;GM0450;1999JJ00;163404
17421;GM0450;2000JJ00;185143
17422;GM0450;2001JJ00;208939
17423;GM0450;2002JJ00;222537
17424;GM0450;2003JJ00;227235
17425;GM0450;2004JJ00;218826
17426;GM0450;2005JJ00;237249
17427;GM0450;2006JJ00;275147
17428;GM0450;2007JJ00;270293
17429;GM0450;2008JJ00;260618
17430;GM0450;2009JJ00;248160
17431;GM0450;2010JJ00;271461
17432;GM0450;2011JJ00;243185
17433;GM0450;2012JJ00;234238
17434;GM0450;2013JJ00;198851
17435;GM0450;2014JJ00;223301
17436;GM0450;2015JJ00;243765
17437;GM0450;2016JJ00;279462
17438;GM0450;2017JJ00;280124
17439;GM0450;2018JJ00;326862
17440;GM0450;2019JJ00;336959
17441;GM0450;2020JJ00;377100
17442;GM0450;2021JJ00;413903
17443;GM0450;2022JJ00;440975
17444;GM0451;1995JJ00;111972
17445;GM0451;1996JJ00;121902
17446;GM0451;1997JJ00;134842
17447;GM0451;1998JJ00;149249
17448;GM0451;1999JJ00;180380
17449;GM0451;2000JJ00;218934
17450;GM0451;2001JJ00;217889
17451;GM0451;2002JJ00;237046
17452;GM0451;2003JJ00;219980
17453;GM0451;2004JJ00;224121
17454;GM0451;2005JJ00;237831
17455;GM0451;2006JJ00;235121
17456;GM0451;2007JJ00;264101
17457;GM0451;2008JJ00;269964
17458;GM0451;2009JJ00;256383
17459;GM0451;2010JJ00;264309
17460;GM0451;2011JJ00;250839
17461;GM0451;2012JJ00;231242
17462;GM0451;2013JJ00;213971
17463;GM0451;2014JJ00;233040
17464;GM0451;2015JJ00;244958
17465;GM0451;2016JJ00;255574
17466;GM0451;2017JJ00;297414
17467;GM0451;2018JJ00;343942
17468;GM0451;2019JJ00;364524
17469;GM0451;2020JJ00;394007
17470;GM0451;2021JJ00;435155
17471;GM0451;2022JJ00;491962
17472;GM0184;1995JJ00;69513
17473;GM0184;1996JJ00;73100
17474;GM0184;1997JJ00;86866
17475;GM0184;1998JJ00;92246
17476;GM0184;1999JJ00;93478
17477;GM0184;2000JJ00;107841
17478;GM0184;2001JJ00;129934
17479;GM0184;2002JJ00;136287
17480;GM0184;2003JJ00;152742
17481;GM0184;2004JJ00;167266
17482;GM0184;2005JJ00;191946
17483;GM0184;2006JJ00;193805
17484;GM0184;2007JJ00;162031
17485;GM0184;2008JJ00;180598
17486;GM0184;2009JJ00;181990
17487;GM0184;2010JJ00;183114
17488;GM0184;2011JJ00;157632
17489;GM0184;2012JJ00;187777
17490;GM0184;2013JJ00;179052
17491;GM0184;2014JJ00;181103
17492;GM0184;2015JJ00;189998
17493;GM0184;2016JJ00;194649
17494;GM0184;2017JJ00;218969
17495;GM0184;2018JJ00;227275
17496;GM0184;2019JJ00;243089
17497;GM0184;2020JJ00;262460
17498;GM0184;2021JJ00;296183
